Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,HARINA SIN POLVOS COLISEO SACO 25 K UNIDAD XII REGIÓN,52.0,31926.0,0.0,0.0,0.0,1660152.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,MANTECA CRUCINA BOLSA 1 K UNIDAD XII REGIÓN,50.0,3530.0,0.0,0.0,0.0,176500.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,SAL COCINA BOLSA 1 K UNIDAD XII REGIÓN,16.0,606.0,0.0,0.0,0.0,9696.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,CEBOLLA FRESCA CON RS AMARILLA GRANEL 1 K APROX. UNIDAD XII REGIÓN,50.0,1049.0,0.0,0.0,0.0,52450.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,VACUNO MOLIDO 10% MATERIA GRASA BOLSA 1 K UNIDAD XII REGIÓN,100.0,7216.0,0.0,0.0,0.0,721600.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,HUEVO EXTRA 61-68 GR COLOR 30 UNIDADES XII REGIÓN,24.0,7521.0,0.0,0.0,0.0,180504.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,QUESO LAMINADO SOPROLE GOUDA DISPLAY 500 G UNIDAD XII REGIÓN,80.0,4860.0,0.0,0.0,0.0,388800.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,ACEITE MARAVILLA ALIACE BIDON 10 LTS UNIDAD XII REGIÓN,4.0,33286.0,0.0,0.0,0.0,133144.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,FRUTA CONSERVA ACONCAGUA DURAZNO EN ALMIBAR MITADES TARRO 820 G UNIDAD XII REGIÓN,12.0,3330.0,0.0,0.0,0.0,39960.0
1000813-155-CM26,FI_ ADQUISICION DE MATERIAS PRIMAS Y SEMIELABORADAS PARA LA COMISION PANADERIA DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,0.0,0,0.0,0.0,3390040.0,19.0,0.0,3390040.0,2026-05-07T15:01:33.073,2026-05-18T11:10:48.587,2026-05-18T14:25:34.447,,2026-05-18T08:39:00,10,POLVOS DE HORNEAR SANTA FRUTA PAQUETE 1 K UNIDAD XII REGIÓN,3.0,9078.0,0.0,0.0,0.0,27234.0
