Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1002584-90-AG26,Servicio de Aromatización por 12 meses para la DEP1002584-29-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,3881280.0,19.0,737443.0,4618723.0,2026-03-13T10:34:22.64,2026-03-13T11:26:09.31,2026-03-13T13:00:45.477,,2026-03-13T10:42:00,1,Desodorantes,12.0,323440.0,0.0,0.0,0.0,0.0
1002592-20-AG26,CDP 705 SERVICIO DE PUBLICACIÓN DIARIO DIGITAL,12,13,AG,CLP,1,0.0,0,0.0,0.0,59000.0,19.0,11210.0,70210.0,2026-04-22T11:26:19.893,2026-04-23T11:04:01.813,2026-04-23T11:08:28.517,,2026-04-23T11:02:00,1,Publicaciones,2.0,29500.0,0.0,0.0,0.0,0.0
1002772-6182-SE26,"CANISTER 300 CC VAC ID: 1002772-115-LR25 (LC,U.CUIDADO DE LA PIEL,2204005003,MMC)",6,8,SE,CLP,1,0.0,0,0.0,0.0,9400000.0,19.0,1786000.0,11186000.0,2026-05-06T14:30:18.043,2026-05-06T17:07:02.11,2026-05-07T08:42:34.137,,2026-05-06T14:35:00,1,Esponjas de desbridamiento,100.0,94000.0,0.0,0.0,0.0,9400000.0
1003473-1455-SE26,CERT. CONSUMO FOLIO 12 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T12:51:18.34,2026-05-07T08:11:30.237,,,2026-03-16T12:54:00,2,Catéteres de línea arterial,1.0,849330.0,0.0,0.0,0.0,849330.0
1003473-1455-SE26,CERT. CONSUMO FOLIO 12 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T12:51:18.34,2026-05-07T08:11:30.237,,,2026-03-16T12:54:00,2,Catéteres de línea arterial,1.0,540795.0,0.0,0.0,0.0,540795.0
1003473-1456-SE26,CERT. CONSUMO FOLIO 398 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,540795.0,19.0,102751.0,643546.0,2026-03-16T12:58:52.957,2026-05-07T08:14:16.537,,,2026-03-16T13:03:00,1,Catéteres de línea arterial,1.0,540795.0,0.0,0.0,0.0,540795.0
1003473-1466-SE26,CERT. CONSUMO FOLIO S/F (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,540795.0,19.0,102751.0,643546.0,2026-03-16T15:11:26.057,2026-05-07T08:14:06.363,,,2026-03-16T15:15:00,1,Catéteres de línea arterial,1.0,540795.0,0.0,0.0,0.0,540795.0
1003473-1467-SE26,CERT. CONSUMO FOLIO 177 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T15:23:50.69,2026-05-07T08:13:53.163,,,2026-03-16T15:30:00,2,Catéteres de línea arterial,1.0,849330.0,0.0,0.0,0.0,849330.0
1003473-1467-SE26,CERT. CONSUMO FOLIO 177 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T15:23:50.69,2026-05-07T08:13:53.163,,,2026-03-16T15:30:00,2,Catéteres de línea arterial,1.0,540795.0,0.0,0.0,0.0,540795.0
1003473-1468-SE26,CERT. CONSUMO FOLIO 91 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T15:29:10.45,2026-05-07T08:13:35.92,,,2026-03-16T15:33:00,2,Catéteres de línea arterial,1.0,849330.0,0.0,0.0,0.0,849330.0
1003473-1468-SE26,CERT. CONSUMO FOLIO 91 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T15:29:10.45,2026-05-07T08:13:35.92,,,2026-03-16T15:33:00,2,Catéteres de línea arterial,1.0,540795.0,0.0,0.0,0.0,540795.0
1003473-1472-SE26,CERT. CONSUMO FOLIO 57 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T15:39:44.227,2026-05-07T08:13:26.673,,,2026-03-16T15:41:00,2,Catéteres de línea arterial,1.0,849330.0,0.0,0.0,0.0,849330.0
1003473-1472-SE26,CERT. CONSUMO FOLIO 57 (1003473-62-LR25),4,8,SE,CLP,1,0.0,0,0.0,0.0,1390125.0,19.0,264124.0,1654249.0,2026-03-16T15:39:44.227,2026-05-07T08:13:26.673,,,2026-03-16T15:41:00,2,Catéteres de línea arterial,1.0,540795.0,0.0,0.0,0.0,540795.0
