Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,9.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,8.0,15966.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
1000813-133-AG26,LP_ ADQUISICION DE BANDERAS Y GALLARDETES PARA LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-101-COT26,4,13,AG,CLP,1,1.0,1,0.0,0.0,503494.0,19.0,95664.0,599158.0,2026-04-23T09:57:43.49,2026-05-11T09:17:08.46,,,2026-05-08T08:23:00,11,Banderas,1.0,21008.0,0.0,0.0,0.0,0.0
