Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1020-99-AG26,"Servicio de Limpieza de Vidrios, Caja Escala Morandé 59, Edificio Central MOP.",6,13,AG,CLP,1,0.0,0,0.0,0.0,1334000.0,19.0,253460.0,1587460.0,2026-04-08T14:00:54.143,2026-05-08T18:59:58.287,2026-05-09T00:30:18.123,,2026-05-08T19:00:00,1,Servicios de limpieza de edificios,1.0,1334000.0,0.0,0.0,0.0,0.0
1036811-2-AG26,SENDA ÑUBLE_SERVICIO DE INTERNET ADICIONAL DE FIBRA ÓPTICA_12 MESES/Orden de Compra generada por invitación a compra ágil: 1036811-2-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,324000.0,19.0,61560.0,385560.0,2026-05-06T16:56:50.18,2026-05-07T16:49:44.21,2026-05-09T02:33:46.543,,2026-05-07T14:49:00,1,Proveedores de servicio de Internet (ISP),12.0,27000.0,0.0,0.0,0.0,0.0
1057474-88-AG26,SILLAS ERGONÓMICAS PARA INFORMÁTICA Y RECURSOS FÍSICOS DEL SSMN,6,13,AG,CLP,1,0.0,0,0.0,0.0,2325000.0,19.0,441750.0,2766750.0,2026-05-05T11:21:05.133,2026-05-07T12:49:07.683,2026-05-09T00:57:46.867,,2026-05-07T12:47:00,1,Sillas para trabajar,25.0,93000.0,0.0,0.0,0.0,0.0
1057532-91-AG26,F2-472-BMC-DOSIMETROS PARA TRABAJADORES SSO,12,13,AG,CLP,1,0.0,0,0.0,0.0,672000.0,0.0,0.0,672000.0,2026-01-20T15:15:25.93,2026-01-20T15:56:15.333,2026-01-21T16:16:58.85,,2026-01-20T15:55:00,1,Sistemas de dosimetría de patrón secundario,12.0,56000.0,0.0,0.0,0.0,0.0
1134432-574-AG25,ARRIENDO DE IMPRESORA DE GRAN FORMATO PARA DIRECCIÓN DE OBRAS MUNICIPALES Orden de Compra generada por invitación a compra ágil: 1134432-601-COT25,12,13,AG,CLP,1,4.9,2,0.0,0.0,2580000.0,19.0,490200.0,3070200.0,2025-10-24T18:02:47.507,2025-10-25T18:02:05.823,2025-11-04T08:48:03.62,,2025-10-25T18:01:00,1,Impresoras de chorro de tinta,12.0,215000.0,0.0,0.0,0.0,0.0
1170507-731-SE25,"903: Contratación del servicio de arriendo de enfriadores de aire que serán utilizados en periodo de 5 meses del año 2025 y 2026, desde licit ID 1170507-13-LE25 (UD_18/LP/1200/2409002/512/APS)",12,8,SE,CLP,1,5.0,1,0.0,0.0,14100000.0,19.0,2679000.0,16779000.0,2025-11-24T12:32:00.55,2025-11-24T17:31:50.14,2025-11-25T13:16:29.197,,2025-11-24T12:50:00,1,Enfriadores por evaporación,1.0,14100000.0,0.0,0.0,0.0,14100000.0
1237328-200-AG26,Orden de Compra generada por invitación a compra ágil: 1237328-61-COT26 / LECTOR DE HUELLAS DACTILARES / CGR N° 2720260031,6,13,AG,CLP,1,0.0,0,0.0,0.0,1100000.0,19.0,209000.0,1309000.0,2026-05-06T07:13:49.01,2026-05-06T08:43:09.09,2026-05-09T07:06:28.583,,2026-05-06T08:35:00,1,Equipo para huellas dactilares,20.0,55000.0,0.0,0.0,0.0,0.0
1330174-20-AG26,Orden de Compra generada por invitación a compra ágil: 1330174-19-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,330000.0,19.0,62700.0,392700.0,2026-05-04T12:04:29.9,2026-05-04T12:28:00.463,2026-05-09T00:08:37.027,,2026-05-04T12:14:00,1,Servicios de flete,1.0,330000.0,0.0,0.0,0.0,0.0
1417913-304-AG26, SERVICIO DE PRODUCCIÓN Y EJECUCIÓN DE CELEBRACIÓN DEL DÍA DEL TRABAJADOR Y LA TRABAJADORA DEL BIENESTAR APS 2026 1417913-108-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2521008.0,19.0,478992.0,3000000.0,2026-04-30T15:12:13.07,2026-04-30T16:55:27.623,2026-05-09T00:12:02.85,,2026-04-30T16:25:00,1,Producción de eventos,1.0,2521008.0,0.0,0.0,0.0,0.0
2026-417-SE24,ORDEN DE COMPRA DESDE 2026-11-LQ24,12,8,SE,CLP,1,0.0,0,0.0,0.0,143095200.0,19.0,27188088.0,170283288.0,2024-04-29T15:24:01,2024-08-01T10:56:57,2024-08-05T22:15:13.193,,2024-08-01T10:56:00,1,Servicios de mantenimiento de patios y piscinas,1.0,143095200.0,0.0,0.0,0.0,143095200.0
