Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Desodorantes,69.0,1490.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Limpiadores de suelo,63.0,2990.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Bolsas de basura,120.0,550.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Desinfectantes domésticos,64.0,1600.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Limpiadores de suelo,33.0,1990.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Bolsas de basura,90.0,2790.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Mopas húmedas,27.0,2890.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Limpiadores de uso general,40.0,850.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Escobillones,25.0,1190.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Paños de limpieza,62.0,500.0,0.0,0.0,0.0,0.0
1000813-125-AG26,LP_ADQ. DE UTILES DE ASEO PARA EL CUARTEL GENERAL DE LA V DE-Orden de Compra generada por invitación a compra ágil: 1000813-91-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,983640.0,19.0,186892.0,1170532.0,2026-04-22T13:11:52.96,2026-04-23T16:10:34.01,2026-04-24T08:12:11.537,,2026-04-23T16:04:00,11,Limpiadores de uso general,29.0,1190.0,0.0,0.0,0.0,0.0
1002772-3862-AG26,"MANGA CON GUANTE ELASTOCOMPRESIVA (DIFERENTES), ID 1002772-257-COT26, (AG, Medicina Física y Rehabilitación, 2204005003, PCR)",12,13,AG,CLP,1,0.0,0,0.0,0.0,3628000.0,19.0,689320.0,4317320.0,2026-02-10T11:41:44.85,2026-02-12T08:53:57.207,2026-04-06T16:36:23.237,,2026-04-06T16:36:00,2,Vendas o apósitos compresores,20.0,98200.0,0.0,0.0,0.0,0.0
1002772-3862-AG26,"MANGA CON GUANTE ELASTOCOMPRESIVA (DIFERENTES), ID 1002772-257-COT26, (AG, Medicina Física y Rehabilitación, 2204005003, PCR)",12,13,AG,CLP,1,0.0,0,0.0,0.0,3628000.0,19.0,689320.0,4317320.0,2026-02-10T11:41:44.85,2026-02-12T08:53:57.207,2026-04-06T16:36:23.237,,2026-04-06T16:36:00,2,Vendas o apósitos compresores,20.0,83200.0,0.0,0.0,0.0,0.0
1002772-6166-SE26,OC DE FORMALIZACION,6,8,SE,CLP,1,0.0,0,0.0,0.0,1.0,19.0,0.0,1.0,2026-05-05T15:34:31.33,2026-05-05T15:45:50.557,2026-05-06T07:54:48.377,,2026-05-05T15:41:00,1,Protectores o tapas para la punta del endoscopio,1.0,1.0,0.0,0.0,0.0,1.0
