Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1000-7-AG26,Orden de Compra generada por invitación a compra ágil: 1000-4-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,828000.0,19.0,157320.0,985320.0,2026-05-06T12:54:45.877,2026-05-07T11:16:21.51,2026-05-08T07:52:48.867,,2026-05-07T11:16:00,1,Parachoques para automóviles,1.0,828000.0,0.0,0.0,0.0,0.0
1002-171-SE26,SERVICIO DE MOVILIZACION PESAJE VIALIDAD REGIONAL,6,8,SE,CLP,1,0.0,0,0.0,0.0,4536850.0,0.0,0.0,4536850.0,2026-05-07T15:22:37.343,2026-05-07T15:36:06.72,2026-05-08T01:15:03.687,,2026-05-07T15:35:00,1,"Servicios de autobuses regulares, recorridos fijos",2927.0,1550.0,0.0,0.0,0.0,4536850.0
1002772-6209-AG26,"CIRCUITO RESPIRADOR SIN TAPA SIN LINEA DE PRESION ESTERIL,ID 1002772-1230-COT26,(AG,EMERGENCIA ADULTO,2204005003,MMC)",6,13,AG,CLP,1,0.0,0,0.0,0.0,1008000.0,19.0,191520.0,1199520.0,2026-05-07T11:31:16.58,2026-05-07T14:31:08.753,2026-05-08T07:45:30.1,,2026-05-07T11:37:00,1,Máscaras o filtros de respirador o accesorios,200.0,5040.0,0.0,0.0,0.0,0.0
1002772-6222-SE26,"PACK CIRUGIA CON LENTE TORICO ID:	1002772-66-LR25 (LC,PAB.CENTRAL,2204005003,MTM)",6,8,SE,CLP,1,4.826666666666667,15,0.0,0.0,29753450.0,19.0,5653156.0,35406606.0,2026-05-07T15:14:36.783,2026-05-07T16:29:01.527,2026-05-08T08:05:41.42,,2026-05-07T15:17:00,1,Equipo de facoemulsificación o de extrusión o accesorios para cirugía oftálmica,50.0,595069.0,0.0,0.0,0.0,29753450.0
1006-94-SE26,"Servicio de Suministro de Combustible, Diesel",4,8,SE,CLP,1,4.0,126,0.0,0.0,1982675.0,0.0,0.0,1982675.0,2026-05-07T09:06:37.45,2026-05-08T08:05:36.227,,,2026-05-08T08:05:00,1,Diesel,1.0,1982675.0,0.0,0.0,0.0,1982675.0
1008790-33-AG26,Arriendo de vehículo (504066-71): 1008790-42-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,998888.0,19.0,189789.0,1188677.0,2026-04-09T13:25:27.99,2026-04-10T09:34:32.04,2026-04-10T10:20:05.733,,2026-04-10T09:04:00,1,Arriendo de vehículos,1.0,998888.0,0.0,0.0,0.0,0.0
1008790-48-AG26,MANTENCIÓN CAMIONETA MAZDA AÑO 2022 (503780-25): 1008790-69-COT26,12,13,AG,CLP,1,0.0,0,0.0,0.0,342993.0,19.0,65169.0,408162.0,2026-04-28T14:42:26.417,2026-04-29T08:57:42.337,2026-04-29T10:52:10.723,,2026-04-29T08:47:00,1,Sistemas de control de la estabilidad del vehículo,1.0,342993.0,0.0,0.0,0.0,0.0
1013609-56-CM26,Adquisición de verduras con entrega parcializada para el casino de suboficiales ,6,9,CM,CLP,1,0.0,0,0.0,0.0,2985090.0,19.0,0.0,2985090.0,2026-04-22T16:40:29.287,2026-05-07T17:26:03.72,2026-05-08T00:45:16.513,,2026-05-07T17:22:00,12,TOMATE NO LAVADO LARGA VIDA EMBALADO PRIMERA KILO APROX. II REGIÓN,350.0,1569.0,0.0,0.0,0.0,549150.0
1013609-56-CM26,Adquisición de verduras con entrega parcializada para el casino de suboficiales ,6,9,CM,CLP,1,0.0,0,0.0,0.0,2985090.0,19.0,0.0,2985090.0,2026-04-22T16:40:29.287,2026-05-07T17:26:03.72,2026-05-08T00:45:16.513,,2026-05-07T17:22:00,12,PAPA FRESCA SIN LAVAR ESMEE CEPILLADA PRIMERA KILO APROX. II REGIÓN,600.0,1467.0,0.0,0.0,0.0,880200.0
1013609-56-CM26,Adquisición de verduras con entrega parcializada para el casino de suboficiales ,6,9,CM,CLP,1,0.0,0,0.0,0.0,2985090.0,19.0,0.0,2985090.0,2026-04-22T16:40:29.287,2026-05-07T17:26:03.72,2026-05-08T00:45:16.513,,2026-05-07T17:22:00,12,CEBOLLA FRESCA BLANCA GRANEL 1 K APROX.UNIDAD II REGIÓN,300.0,855.0,0.0,0.0,0.0,256500.0
