Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1000813-101-CM26,FI_ ADQUISICION DE RECARGA DE GAS PARA LA COMISION CABAÑAS DE LA 4TA BRIACO CHORRILLOS,12,9,CM,CLP,1,4.0,93,0.0,0.0,371200.0,19.0,70528.0,441728.0,2026-04-13T09:52:41.17,2026-04-14T07:56:24.53,2026-04-22T22:06:05.853,,2026-05-20T09:09:00,1,GAS LICUADO GRANEL LITRO REGIÓN DE MAGALLANES,800.0,464.0,0.0,0.0,0.0,371200.0
1000813-170-AG26,"LP_ ADQUISICION DE PRODUCTOS ELABORADOS DE CUERO,CAUCHO Y PLASTICO PARA SER EMPLEADOS EN CUADRAS Y COMEDORES DE SOLDADOS CONSCRIPTOS DE LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-159-COT26",6,13,AG,CLP,1,0.0,0,0.0,0.0,302500.0,19.0,57475.0,359975.0,2026-05-15T07:51:44.827,2026-05-19T15:52:17.687,2026-05-20T09:04:19.533,,2026-05-18T14:05:00,2,Bolsas de basura,150.0,1350.0,0.0,0.0,0.0,0.0
1000813-170-AG26,"LP_ ADQUISICION DE PRODUCTOS ELABORADOS DE CUERO,CAUCHO Y PLASTICO PARA SER EMPLEADOS EN CUADRAS Y COMEDORES DE SOLDADOS CONSCRIPTOS DE LA 4TA BRIACO CHORRILLOS  compra ágil: 1000813-159-COT26",6,13,AG,CLP,1,0.0,0,0.0,0.0,302500.0,19.0,57475.0,359975.0,2026-05-15T07:51:44.827,2026-05-19T15:52:17.687,2026-05-20T09:04:19.533,,2026-05-18T14:05:00,2,Bolsas de basura,50.0,2000.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Alcohol o licores,36.0,7500.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Alcohol o licores,36.0,13350.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Alcohol o licores,24.0,8900.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Alcohol o licores,12.0,10800.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Alcohol o licores,12.0,13490.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Vino,36.0,3850.0,0.0,0.0,0.0,0.0
1000813-179-AG26,FI_ ADQUISICION DE BEBESTIBLES QUE SERAN EMPLEADOS EN EL CASINO MILITAR DE SUBOFICIALES DE LA JAL CM AUSTRAL compra ágil: 1000813-172-COT26,6,13,AG,CLP,1,0.0,0,0.0,0.0,2213280.0,19.0,420523.0,2633803.0,2026-05-18T09:42:36.513,2026-05-19T15:51:34.523,2026-05-20T07:16:53.24,,2026-05-19T14:41:00,12,Vino,36.0,4600.0,0.0,0.0,0.0,0.0
