Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1057429-1207-CM26,ALIMENTOS BIMENSUALES 2 (P) MAYO -JUNIO,4,9,CM,CLP,1,0.0,0,0.0,0.0,864936.0,19.0,0.0,864936.0,2026-05-19T17:50:54.277,2026-05-20T15:02:03.847,,,2026-05-21T09:26:00,3,FLAN EN POLVO MACROFOOD CHILE FRUTILLA BOLSA 1 K UNIDAD VIII REGIÓN,20.0,4348.0,0.0,0.0,0.0,86960.0
1057429-1207-CM26,ALIMENTOS BIMENSUALES 2 (P) MAYO -JUNIO,4,9,CM,CLP,1,0.0,0,0.0,0.0,864936.0,19.0,0.0,864936.0,2026-05-19T17:50:54.277,2026-05-20T15:02:03.847,,,2026-05-21T09:26:00,3,SAL COCINA BOLSA 1 K UNIDAD VIII REGIÓN,80.0,407.0,0.0,0.0,0.0,32560.0
1057429-1207-CM26,ALIMENTOS BIMENSUALES 2 (P) MAYO -JUNIO,4,9,CM,CLP,1,0.0,0,0.0,0.0,864936.0,19.0,0.0,864936.0,2026-05-19T17:50:54.277,2026-05-20T15:02:03.847,,,2026-05-21T09:26:00,3,JUREL CONSERVA AL NATURAL SAN JOSE MEDALLON TARRO 425 G UNIDAD VIII REGIÓN,408.0,1827.0,0.0,0.0,0.0,745416.0
1057429-1214-CM26,DURAZNO INDIVIDUAL 113 GRS. (F),4,9,CM,CLP,1,3.8444444444444446,9,0.0,0.0,1002600.0,19.0,0.0,1002600.0,2026-05-20T15:41:44.24,2026-05-20T15:53:11.297,,,2026-05-21T09:25:00,1,POSTRE REFRIGERADO FRUTA EXPRESS DURAZNO TROCITO 113 G UNIDAD VIII REGIÓN,1800.0,557.0,0.0,0.0,0.0,1002600.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Camarones,10.0,7647.0,0.0,0.0,0.0,76470.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,35.0,580.0,0.0,0.0,0.0,20300.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras congeladas,15.0,2050.0,0.0,0.0,0.0,30750.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Fruta fresca,40.0,1336.0,0.0,0.0,0.0,53440.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Fruta fresca,120.0,1380.0,0.0,0.0,0.0,165600.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,30.0,580.0,0.0,0.0,0.0,17400.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,80.0,785.0,0.0,0.0,0.0,62800.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,70.0,900.0,0.0,0.0,0.0,63000.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,3.0,1428.0,0.0,0.0,0.0,4284.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,200.0,450.0,0.0,0.0,0.0,90000.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,8.0,2850.0,0.0,0.0,0.0,22800.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,70.0,300.0,0.0,0.0,0.0,21000.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Fruta fresca,120.0,1252.0,0.0,0.0,0.0,150240.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Aceitunas,12.0,4400.0,0.0,0.0,0.0,52800.0
1057429-1215-SE26,"FRUTAS Y VERDURAS F, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,843449.0,19.0,160255.0,1003704.0,2026-05-20T16:34:01.317,2026-05-20T17:55:12.42,,,2026-05-21T08:16:00,15,Verduras frescas,5.0,2513.0,0.0,0.0,0.0,12565.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,40.0,505.0,0.0,0.0,0.0,20200.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,12.0,1336.0,0.0,0.0,0.0,16032.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,10.0,1200.0,0.0,0.0,0.0,12000.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,1.0,1428.0,0.0,0.0,0.0,1428.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,3.0,832.0,0.0,0.0,0.0,2496.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,25.0,580.0,0.0,0.0,0.0,14500.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,20.0,450.0,0.0,0.0,0.0,9000.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,2.0,1150.0,0.0,0.0,0.0,2300.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,4.0,781.0,0.0,0.0,0.0,3124.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Fruta fresca,15.0,1336.0,0.0,0.0,0.0,20040.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Fruta fresca,20.0,1168.0,0.0,0.0,0.0,23360.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,50.0,685.0,0.0,0.0,0.0,34250.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,15.0,300.0,0.0,0.0,0.0,4500.0
1057429-1216-SE26,"FRUTAS Y VERDURAS P, ENTREGA LUNES 25-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,177730.0,19.0,33769.0,211499.0,2026-05-20T16:34:17.46,2026-05-20T17:55:33.38,,,2026-05-21T08:24:00,14,Verduras frescas,25.0,580.0,0.0,0.0,0.0,14500.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Fruta fresca,120.0,1168.0,0.0,0.0,0.0,140160.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Verduras frescas,40.0,1200.0,0.0,0.0,0.0,48000.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Verduras frescas,80.0,450.0,0.0,0.0,0.0,36000.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Verduras frescas,10.0,2513.0,0.0,0.0,0.0,25130.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Verduras frescas,80.0,300.0,0.0,0.0,0.0,24000.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Verduras frescas,2.0,1428.0,0.0,0.0,0.0,2856.0
1057429-1217-SE26,"FRUTAS Y VERDURAS F, ENTREGA MIÉRCOLES 27-05",4,8,SE,CLP,1,0.0,0,0.0,0.0,586526.0,19.0,111440.0,697966.0,2026-05-20T16:34:54.373,2026-05-20T17:55:37.98,,,2026-05-21T08:24:00,12,Verduras frescas,70.0,785.0,0.0,0.0,0.0,54950.0
