Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,APIO FRESCO CON RS GRANEL APROX. 1 K UNIDAD V REGIÓN,35.0,1187.0,0.0,0.0,0.0,41545.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,BETERRAGA FRESCA CON RS GRANEL PAQUETE APROX. 1 K UNIDAD V REGIÓN,80.0,1038.0,0.0,0.0,0.0,83040.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,BROCOLI FRESCO ENTERO GRANEL APROX. 1 K UNIDAD V REGIÓN,25.0,939.0,0.0,0.0,0.0,23475.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CEBOLLA FRESCA CON RS AMARILLA GRANEL 1 K APROX. UNIDAD V REGIÓN,70.0,903.0,0.0,0.0,0.0,63210.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CEBOLLA FRESCA CON RS MORADA GRANEL 1 K APROX.UNIDAD V REGIÓN,20.0,1203.0,0.0,0.0,0.0,24060.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CEBOLLIN FRESCO LAVADO ATADO 1 K UNIDAD V REGIÓN,15.0,1504.0,0.0,0.0,0.0,22560.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CHAMPIÑON FRESCO PROCESADO ABRANTES PARIS ENTERO BOLSA 1 K UNIDAD V REGIÓN,8.0,9868.0,0.0,0.0,0.0,78944.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CHOCLO FRESCO CON RS DULCE GRANEL UNIDAD V REGIÓN,50.0,346.0,0.0,0.0,0.0,17300.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CIBOULETTE FRESCO PROCESADO PAQUETE APROX. 500 GR UNIDAD V REGIÓN,5.0,2363.0,0.0,0.0,0.0,11815.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,CILANTRO FRESCO PROCESADO BOLSA APROX. 500 GR UNIDAD V REGIÓN,4.0,1062.0,0.0,0.0,0.0,4248.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,COLIFLOR FRESCA CON RS ENTERA GRANEL 1 K APROX.UNIDAD V REGIÓN,20.0,1137.0,0.0,0.0,0.0,22740.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,ESPINACA FRESCA PROCESADA BOLSA APROX. 1 K UNIDAD V REGIÓN,30.0,1471.0,0.0,0.0,0.0,44130.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,HUEVO PRIMERA 54-61 GR BLANCO 30 UNIDADES V REGIÓN,36.0,6275.0,0.0,0.0,0.0,225900.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,LECHUGA FRESCA CON RS COSTINA UNIDAD V REGIÓN,16.0,627.0,0.0,0.0,0.0,10032.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,LECHUGA FRESCA CON RS ESCAROLA UNIDAD V REGIÓN,90.0,627.0,0.0,0.0,0.0,56430.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,LECHUGA FRESCA CON RS MARINA UNIDAD V REGIÓN,16.0,627.0,0.0,0.0,0.0,10032.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,LIMON CON RS AMARILLO GRANEL 1 K APROX.UNIDAD V REGIÓN,30.0,383.0,0.0,0.0,0.0,11490.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,MANZANA FUJI LAVADA MEDIANA KILO APROX. V REGIÓN,75.0,1464.0,0.0,0.0,0.0,109800.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,NARANJA CON RS VALENCIA GRANEL GRANDE KILO APROX. UNIDAD V REGIÓN,90.0,847.0,0.0,0.0,0.0,76230.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PAPA FRESCA ASTERIX LAVADA PRIMERA KILO APROX. V REGIÓN,780.0,645.0,0.0,0.0,0.0,503100.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PEPINO FRESCO CON RS ENSALADA APROX. 1 K UNIDAD V REGIÓN,30.0,1780.0,0.0,0.0,0.0,53400.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PERA PAKAM LAVADA GRANDE KILO APROX. V REGIÓN,75.0,1712.0,0.0,0.0,0.0,128400.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PEREJIL FRESCO LAVADO ATADO 500 GR UNIDAD V REGIÓN,20.0,591.0,0.0,0.0,0.0,11820.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PIMENTON FRESCO CON RS AMARILLO GRANEL UNIDAD V REGIÓN,50.0,774.0,0.0,0.0,0.0,38700.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PIMENTON FRESCO CON RS ROJO UNIDAD V REGIÓN,100.0,553.0,0.0,0.0,0.0,55300.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PIMENTON FRESCO CON RS VERDE UNIDAD V REGIÓN,65.0,443.0,0.0,0.0,0.0,28795.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,PLATANO AMARILLO 1 KILO APROX. V REGIÓN,95.0,1322.0,0.0,0.0,0.0,125590.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,TOMATE FRESCO LARGA VIDA MALLA KILO APROX. V REGIÓN,180.0,1056.0,0.0,0.0,0.0,190080.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,UVA CON RS ROSADA SIN PEPA GRANEL KILO APROX.UNIDAD V REGIÓN,60.0,3419.0,0.0,0.0,0.0,205140.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,ZANAHORIA FRESCA GRANEL LAVADA KILO APROX. V REGIÓN,150.0,566.0,0.0,0.0,0.0,84900.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,ZAPALLO FRESCO CON RS CAMOTE GRANEL KILO APROX.UNIDAD V REGIÓN,200.0,1147.0,0.0,0.0,0.0,229400.0
1057379-157-CM26,COMPRA VERDURA FRESCA -  ABRIL 2026 - HSAP,12,9,CM,CLP,1,5.0,8,0.0,0.0,2887362.0,19.0,0.0,2887362.0,2026-03-30T09:08:40.043,2026-03-30T10:19:45.757,2026-03-30T15:32:47.957,,2026-03-30T09:15:00,36,ZAPALLO FRESCO CON RS ITALIANO UNIDAD V REGIÓN,370.0,401.0,0.0,0.0,0.0,148370.0
1057389-1809-CM26,Consumo de Pan ,12,9,CM,CLP,1,4.6,4,0.0,0.0,1362900.0,19.0,0.0,1362900.0,2026-04-06T10:30:52.863,2026-04-07T08:26:06.93,2026-04-10T13:49:32.05,,2026-04-06T10:35:00,1,HALLULLA BLANCA 50 GR APROX. 1 K UNIDAD IX REGIÓN,700.0,1947.0,0.0,0.0,0.0,1362900.0
1057402-2976-SE26,(MIS) ALIMENTOS PACIENTES ABRIL/F. Y VERDURAS,12,8,SE,CLP,1,5.0,1,0.0,0.0,378100.0,19.0,71839.0,449939.0,2026-03-13T11:14:01.63,2026-03-27T11:30:24.433,2026-03-27T15:46:26.78,,2026-03-16T15:53:00,2,Verduras frescas,100.0,1490.0,0.0,0.0,0.0,149000.0
1057402-2976-SE26,(MIS) ALIMENTOS PACIENTES ABRIL/F. Y VERDURAS,12,8,SE,CLP,1,5.0,1,0.0,0.0,378100.0,19.0,71839.0,449939.0,2026-03-13T11:14:01.63,2026-03-27T11:30:24.433,2026-03-27T15:46:26.78,,2026-03-16T15:53:00,2,Verduras frescas,290.0,790.0,0.0,0.0,0.0,229100.0
1057402-2999-SE26,(MIS) ALIMENTOS FUNCIONARIOS ABRIL/F. Y VERDURAS,12,8,SE,CLP,1,5.0,1,0.0,0.0,506250.0,19.0,96188.0,602438.0,2026-03-13T14:42:37.193,2026-03-27T11:26:46.603,2026-03-27T15:44:25.24,,2026-03-13T14:44:00,2,Verduras frescas,300.0,1490.0,0.0,0.0,0.0,447000.0
1057402-2999-SE26,(MIS) ALIMENTOS FUNCIONARIOS ABRIL/F. Y VERDURAS,12,8,SE,CLP,1,5.0,1,0.0,0.0,506250.0,19.0,96188.0,602438.0,2026-03-13T14:42:37.193,2026-03-27T11:26:46.603,2026-03-27T15:44:25.24,,2026-03-13T14:44:00,2,Verduras frescas,75.0,790.0,0.0,0.0,0.0,59250.0
