Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1000813-133-AG26,Lp_ Adquisicion De Banderas Y Gallardetes Para La 4Ta Briaco Chorrillos Compra Ágil: 1000813-101-Cot26,4,Enviada a Proveedor,CLP,503494.0,599158.0,Banderas,9.0,21008.0,0.0,2026-04-23T09:57:43.49,2026-05-19 13:57:02
1000813-133-AG26,Lp_ Adquisicion De Banderas Y Gallardetes Para La 4Ta Briaco Chorrillos Compra Ágil: 1000813-101-Cot26,4,Enviada a Proveedor,CLP,503494.0,599158.0,Banderas,8.0,15966.0,0.0,2026-04-23T09:57:43.49,2026-05-19 13:57:02
1000813-133-AG26,Lp_ Adquisicion De Banderas Y Gallardetes Para La 4Ta Briaco Chorrillos Compra Ágil: 1000813-101-Cot26,4,Enviada a Proveedor,CLP,503494.0,599158.0,Banderas,1.0,21008.0,0.0,2026-04-23T09:57:43.49,2026-05-19 13:57:02
1000813-133-AG26,Lp_ Adquisicion De Banderas Y Gallardetes Para La 4Ta Briaco Chorrillos Compra Ágil: 1000813-101-Cot26,4,Enviada a Proveedor,CLP,503494.0,599158.0,Cuerdas,23.0,810.0,0.0,2026-04-23T09:57:43.49,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Papel para impresora del ordenador,10.0,3700.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Cartuchos de tinta,4.0,10077.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Carpetas para archivos,10.0,975.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Lápiz pasta,50.0,182.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Protectores de hojas,2.0,6050.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Dispensador de cinta,2.0,2145.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-151-AG26,Fi_ Adquisicion De Materiales De Oficina E Insumos Computacionales Para El Funcionamiento Administrativo Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-110-Cot26,6,Aceptada,CLP,115838.0,137847.0,Cinta Transparente,10.0,329.0,0.0,2026-05-06T11:04:08.053,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Mascarillas de oxígeno médicas o piezas,5.0,1500.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Guantes quirúrgicos,5.0,3390.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Bolsas de basura,30.0,650.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Guantes protectores,2.0,55000.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Toallas de papel,36.0,1690.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Servilletas de papel,50.0,420.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
1000813-152-AG26,Fi_ Adquisicion De Elementos Para La Comision Secretaria Del Casino Militar De Oficiales De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-127-Cot26,4,Enviada a Proveedor,CLP,535690.0,637471.0,Papel higiénico,400.0,550.0,0.0,2026-05-06T11:05:29.52,2026-05-19 13:57:02
