Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1002772-5973-AG26,"Alginato Calcio 10 X 10 Cm Id:1002772-1186-Cot26 (Ag,Medi 6B,Cirinf,2204005003,Mtm)",6,Aceptada,CLP,59200.0,70448.0,Alginato de calcio para el empaque de heridas,80.0,740.0,0.0,2026-04-28T11:04:05.747,2026-05-19 13:57:02
1002772-5983-AG26,"Lugol 5% 100 Cc,Id 1002772-1163-Cot26,(Ag,Parto-Pabellon Y Preparto,2204003002,Mmc)",6,Aceptada,CLP,60000.0,71400.0,Reactivos o soluciones químicos,4.0,15000.0,0.0,2026-04-28T12:00:58.873,2026-05-19 13:57:02
1020-110-SE26,Pasaje Aéreo - Destino Temuco,6,Aceptada,CLP,409352.0,409352.0,"Viajes en aviones comerciales, pasajes aéreos",1.0,409352.0,409352.0,2026-04-21T16:26:27.717,2026-05-19 13:57:02
1028-99-SE26,Orden De Compra Desde 1028-12-Lp26,6,Aceptada,CLP,127310924.0,151500000.0,Camiones de transporte,1.0,127310924.369,127310924.369,2026-03-19T13:00:00.363,2026-05-19 13:57:02
1052642-6-AG26,Póliza De Seguro - 90 - Seguridad Publica Compra Ágil: 1052642-3-Cot26,6,Aceptada,CLP,285714.0,340000.0,Seguro por responsabilidad civil,1.0,285714.0,0.0,2026-04-27T16:40:37.387,2026-05-19 13:57:02
1057055-740-SE26,Shv Res 2724 Pac Mayo 2026 Suministro De Medicamento Insulina Humana Glargina Recombinante Lapiz Precargado 100Uiml 3Ml Con Equipos En Comodato Desde 1057055-93-Lr25,6,Aceptada,CLP,23550000.0,28024500.0,Insulina,3000.0,7850.0,23550000.0,2026-04-28T17:08:50.96,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,LIMON CON RS AMARILLO GRANEL 1 K APROX.UNIDAD V REGIÓN,30.0,383.0,11490.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,MANZANA FUJI LAVADA MEDIANA KILO APROX. V REGIÓN,75.0,1464.0,109800.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,NARANJA CON RS VALENCIA GRANEL GRANDE KILO APROX. UNIDAD V REGIÓN,90.0,847.0,76230.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PAPA FRESCA ASTERIX LAVADA PRIMERA KILO APROX. V REGIÓN,780.0,645.0,503100.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PEPINO FRESCO CON RS ENSALADA APROX. 1 K UNIDAD V REGIÓN,30.0,1780.0,53400.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
