Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1000813-101-CM26,Fi_ Adquisicion De Recarga De Gas Para La Comision Cabañas De La 4Ta Briaco Chorrillos,12,Recepción Conforme,CLP,371200.0,441728.0,GAS LICUADO GRANEL LITRO REGIÓN DE MAGALLANES,800.0,464.0,371200.0,2026-04-13T09:52:41.17,2026-05-23 12:01:33
1000813-170-AG26,"Lp_ Adquisicion De Productos Elaborados De Cuero,Caucho Y Plastico Para Ser Empleados En Cuadras Y Comedores De Soldados Conscriptos De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-159-Cot26",6,Aceptada,CLP,302500.0,359975.0,Bolsas de basura,150.0,1350.0,0.0,2026-05-15T07:51:44.827,2026-05-23 12:01:33
1000813-170-AG26,"Lp_ Adquisicion De Productos Elaborados De Cuero,Caucho Y Plastico Para Ser Empleados En Cuadras Y Comedores De Soldados Conscriptos De La 4Ta Briaco Chorrillos Compra Ágil: 1000813-159-Cot26",6,Aceptada,CLP,302500.0,359975.0,Bolsas de basura,50.0,2000.0,0.0,2026-05-15T07:51:44.827,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Cerveza,120.0,915.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,24.0,5700.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,12.0,6700.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Vino,48.0,3450.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Vino,36.0,4600.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Cerveza,120.0,1340.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,12.0,13490.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
